time,trade,size,ask,os,bid,bs
91629,3472.800000,3,3473.000000,19,3472.800000,2
91630,3472.200000,13,3473.000000,18,3472.200000,27
91631,3473.000000,1,3473.000000,17,3472.200000,27
91631,3472.200000,3,3472.400000,1,3472.200000,25
91632,3473.000000,2,3473.000000,16,3472.800000,1
91632,3473.000000,6,3473.000000,11,3472.200000,25
91633,3473.000000,2,3473.000000,9,3472.400000,1
91634,3473.000000,1,3473.000000,8,3472.400000,1
91634,3472.200000,2,3472.800000,1,3472.400000,1
91635,3473.000000,6,3473.000000,5,3472.200000,24
91635,3472.200000,21,3473.000000,4,3472.200000,6
91636,3472.400000,2,3472.800000,1,3472.400000,1
91637,3472.400000,2,3472.800000,1,3472.200000,5
91638,3472.200000,5,3472.600000,2,3472.200000,2
91638,3472.600000,1,3472.600000,1,3472.200000,2
91639,3472.200000,2,3471.800000,1,3471.000000,2
91640,3470.000000,10,3471.800000,1,3470.000000,24
91640,3471.800000,1,3471.800000,1,3470.000000,24
91641,3470.000000,7,3471.600000,2,3470.000000,19
91641,3470.000000,1,3471.000000,1,3470.000000,18
91642,3470.000000,4,3472.200000,4,3470.000000,17
91642,3470.000000,1,3472.000000,3,3470.200000,1
91643,3470.000000,7,3472.000000,4,3470.000000,11
91643,3470.000000,6,3472.000000,4,3471.600000,10
91644,3470.000000,1,3471.800000,2,3471.600000,9
91645,3471.800000,3,3472.000000,5,3471.600000,8
91645,3471.600000,1,3471.800000,3,3471.600000,7
91646,3471.000000,12,3471.000000,18,3470.000000,6
91647,3470.000000,7,3470.800000,4,3469.000000,1
91648,3468.600000,2,3468.400000,4,3468.200000,6
91649,3468.600000,2,3468.400000,2,3468.200000,6
91649,3468.200000,2,3468.400000,2,3468.200000,4
91650,3468.200000,3,3468.400000,3,3468.200000,1
91650,3468.000000,4,3468.400000,2,3468.000000,2
91651,3468.400000,4,3469.000000,1,3468.400000,1
91651,3468.400000,1,3468.200000,4,3468.000000,2
91652,3468.400000,1,3468.200000,3,3468.000000,2
91652,3468.000000,1,3468.200000,3,3468.000000,1
91653,3468.000000,4,3469.000000,1,3467.600000,1
91654,3469.000000,1,3469.800000,1,3467.600000,1
91654,3467.800000,3,3469.800000,1,3467.800000,3
91655,3467.800000,1,3469.800000,1,3467.800000,2
91655,3468.600000,1,3469.200000,1,3467.800000,2
91656,3468.000000,2,3468.600000,1,3467.800000,1
91657,3467.800000,1,3467.800000,1,3467.600000,1
91658,3467.000000,2,3467.800000,2,3467.000000,2
91659,3467.000000,5,3467.000000,3,3466.000000,4
91700,3467.000000,1,3467.000000,2,3466.000000,4
91700,3466.000000,1,3467.000000,2,3466.000000,3
91701,3467.000000,1,3467.000000,1,3466.000000,3
91702,3466.000000,7,3470.000000,4,3467.000000,1
91703,3467.000000,2,3467.000000,2,3466.000000,2
91703,3470.000000,4,3468.600000,5,3468.000000,5
91704,3468.000000,1,3468.600000,5,3468.000000,4
91705,3468.600000,4,3468.600000,4,3468.000000,3
91706,3468.000000,1,3468.600000,4,3468.000000,2
91706,3468.600000,5,3469.000000,1,3468.600000,5
91707,3468.600000,1,3469.000000,1,3468.600000,6
91708,3468.600000,1,3469.000000,1,3468.600000,5
91709,3468.600000,1,3469.000000,1,3468.800000,1
91710,3468.600000,2,3469.000000,1,3468.600000,4
91710,3469.000000,2,3469.200000,2,3468.600000,3
91711,3469.200000,3,3469.400000,1,3469.000000,2
91711,3469.000000,1,3469.400000,1,3469.000000,2
91712,3469.000000,5,3470.000000,4,3469.000000,1
91713,3469.000000,1,3470.000000,4,3469.400000,1
91713,3470.000000,6,3470.800000,2,3469.400000,1
91714,3469.400000,2,3470.800000,1,3469.400000,1
91714,3471.000000,3,3471.000000,17,3469.400000,1
91715,3471.000000,2,3471.000000,16,3469.000000,1
91717,3471.000000,2,3470.000000,1,3469.200000,1
91718,3468.600000,3,3470.000000,1,3468.600000,2
91719,3470.000000,1,3470.800000,1,3470.000000,1
91720,3470.000000,2,3470.000000,18,3469.200000,2
91721,3470.000000,3,3470.000000,17,3469.200000,1
91721,3469.200000,1,3470.000000,22,3469.000000,9
91722,3470.000000,2,3470.000000,21,3469.000000,9
91723,3470.000000,2,3470.000000,22,3469.000000,7
91724,3469.000000,5,3470.000000,21,3469.000000,3
91724,3469.000000,2,3469.800000,1,3469.000000,3
91725,3469.800000,4,3470.000000,28,3468.600000,3
91725,3468.600000,2,3469.400000,1,3468.600000,1
91726,3469.800000,3,3469.800000,3,3468.600000,1
91726,3469.800000,3,3469.800000,1,3468.600000,1
91727,3468.600000,1,3468.600000,30,3468.200000,1
91728,3468.600000,4,3468.600000,26,3468.200000,1
91729,3468.200000,1,3468.000000,1,3467.800000,2
91729,3468.000000,3,3468.600000,27,3467.600000,5
91730,3467.600000,5,3468.000000,2,3467.600000,1
91731,3468.200000,3,3468.000000,1,3467.600000,1
91732,3467.600000,1,3468.000000,2,3467.200000,1
91732,3468.000000,2,3468.000000,1,3467.200000,1
91733,3468.000000,1,3468.200000,4,3467.200000,1
91733,3468.200000,1,3468.000000,1,3467.200000,1
91734,3467.200000,1,3467.800000,1,3467.000000,6
91736,3467.200000,2,3467.600000,1,3467.000000,7
91736,3467.000000,2,3467.200000,1,3467.000000,5
91737,3467.000000,3,3467.800000,1,3467.000000,4
91738,3467.000000,1,3467.800000,1,3467.000000,6
91739,3468.000000,7,3468.000000,26,3467.000000,5
91739,3467.000000,2,3467.200000,1,3467.000000,3
91740,3467.000000,2,3467.600000,1,3467.000000,5
91741,3467.600000,1,3467.600000,1,3467.000000,5
91741,3467.000000,2,3467.600000,1,3467.000000,5
91742,3467.600000,1,3467.800000,2,3467.000000,6
91742,3467.600000,1,3467.800000,2,3467.000000,6
91743,3467.800000,3,3467.800000,1,3467.000000,15
91745,3467.800000,1,3468.000000,27,3467.400000,3
91746,3468.000000,1,3468.000000,26,3467.800000,5
91747,3467.800000,2,3468.000000,26,3467.800000,3
91748,3468.000000,4,3468.000000,22,3467.800000,3
91749,3467.800000,1,3468.000000,22,3467.800000,2
91749,3468.000000,1,3468.000000,21,3467.800000,2
91750,3468.000000,1,3468.000000,20,3467.800000,2
91751,3467.400000,5,3468.000000,20,3467.400000,1
91752,3467.800000,2,3467.800000,1,3467.200000,11
91754,3467.800000,2,3468.000000,20,3467.200000,12
91755,3468.000000,1,3468.000000,20,3467.200000,12
91757,3468.000000,2,3467.600000,13,3467.400000,1
91757,3467.000000,30,3467.600000,13,3467.000000,17
91758,3467.000000,3,3467.600000,14,3467.000000,14
91800,3467.000000,1,3467.600000,14,3467.000000,15
91801,3467.000000,1,3467.600000,14,3467.000000,20
91802,3467.600000,1,3467.600000,13,3467.000000,20
91803,3467.600000,2,3467.600000,11,3467.000000,22
91803,3467.000000,2,3467.400000,2,3467.000000,20
91804,3467.400000,3,3467.400000,1,3467.000000,18
91804,3467.000000,2,3467.400000,1,3467.000000,16
91805,3467.000000,5,3467.400000,1,3467.000000,11
91807,3467.000000,1,3467.400000,1,3467.000000,12
91808,3467.000000,4,3467.400000,1,3467.000000,10
91809,3467.400000,2,3467.600000,12,3467.000000,9
91810,3467.000000,3,3467.600000,11,3467.000000,9
91811,3467.600000,3,3467.600000,10,3467.000000,10
91811,3467.600000,1,3467.400000,1,3467.000000,10
91812,3467.600000,1,3467.600000,9,3467.200000,1
91813,3467.200000,1,3467.600000,9,3467.000000,10
91814,3467.000000,1,3467.600000,10,3467.000000,9
91815,3467.000000,1,3467.600000,10,3467.000000,8
91815,3467.000000,2,3467.400000,3,3467.200000,1
91816,3467.000000,1,3467.400000,3,3467.000000,9
91816,3467.400000,2,3467.400000,1,3467.200000,1
91817,3468.200000,48,3468.600000,39,3468.200000,3
91817,3467.000000,15,3467.000000,5,3466.200000,2
91818,3467.000000,1,3467.000000,4,3466.200000,2
91819,3467.800000,10,3468.600000,39,3468.000000,1
91819,3467.800000,1,3468.600000,39,3466.400000,3
91821,3465.000000,21,3466.200000,1,3465.000000,2
91821,3466.200000,1,3467.600000,1,3465.000000,2
91822,3467.600000,5,3468.000000,1,3467.600000,2
91823,3467.600000,2,3467.600000,1,3465.000000,2
91823,3467.600000,1,3467.600000,5,3465.000000,2
91827,3467.400000,1,3466.000000,1,3465.000000,3
91828,3465.000000,2,3467.400000,2,3465.000000,2
91831,3465.200000,1,3466.000000,6,3465.200000,2
91831,3465.200000,2,3466.000000,6,3465.000000,4
91832,3465.200000,1,3465.200000,1,3465.000000,4
91833,3465.000000,6,3465.200000,3,3462.000000,3
91834,3465.200000,1,3465.200000,2,3462.000000,3
91834,3462.000000,4,3462.000000,1,3461.200000,1
91835,3462.000000,1,3462.000000,1,3461.200000,1
91835,3461.200000,3,3460.600000,1,3460.000000,9
91836,3461.800000,4,3465.000000,7,3460.000000,9
91837,3460.000000,9,3460.000000,2,3458.800000,1
91837,3460.000000,1,3460.000000,2,3458.800000,1
91838,3458.800000,1,3460.000000,6,3458.000000,8
91839,3458.800000,1,3458.800000,1,3458.000000,8
91839,3458.000000,1,3458.800000,1,3458.000000,7
91840,3458.000000,2,3458.800000,1,3458.000000,5
91841,3458.000000,2,3458.800000,2,3458.000000,3
91841,3458.000000,2,3458.800000,2,3458.000000,1
91842,3458.800000,3,3458.800000,3,3455.200000,1
91843,3455.200000,1,3458.000000,1,3455.000000,1
91843,3457.000000,1,3457.000000,1,3455.000000,1
91844,3457.000000,1,3457.800000,3,3455.000000,1
91845,3455.000000,1,3457.800000,3,3452.200000,1
91845,3450.200000,3,3455.000000,1,3450.000000,7
91846,3450.000000,1,3452.200000,1,3450.000000,6
91846,3455.000000,7,3457.600000,2,3455.000000,2
91847,3455.000000,1,3457.600000,3,3455.400000,1
91847,3455.400000,1,3455.400000,1,3455.000000,2
91848,3455.400000,1,3455.400000,2,3455.000000,2
91848,3455.000000,1,3455.200000,3,3455.000000,1
91849,3454.200000,6,3455.000000,2,3450.200000,1
91850,3450.000000,13,3455.000000,3,3447.000000,4
91850,3450.000000,1,3455.000000,3,3447.000000,4
91851,3450.000000,1,3454.800000,5,3452.000000,1
91852,3452.000000,1,3454.000000,5,3451.200000,2
91853,3451.200000,1,3452.000000,1,3451.200000,1
91853,3451.200000,3,3451.200000,1,3451.000000,5
91854,3451.000000,2,3451.200000,1,3451.000000,3
91854,3451.000000,1,3451.200000,1,3451.000000,2
91855,3451.000000,3,3452.000000,2,3450.200000,1
91856,3451.000000,3,3450.800000,3,3450.000000,2
91856,3450.200000,3,3450.200000,4,3450.000000,2
91857,3450.000000,3,3450.000000,16,3449.800000,3
91857,3449.800000,5,3450.000000,16,3448.000000,27
91858,3448.000000,2,3450.000000,16,3448.000000,25
91858,3450.000000,18,3450.000000,4,3448.000000,24
91859,3448.000000,2,3450.000000,4,3448.000000,22
91859,3448.000000,2,3449.000000,4,3448.200000,2
91900,3448.000000,1,3449.000000,4,3448.200000,1
91900,3448.000000,3,3448.200000,1,3448.000000,19
91901,3448.000000,3,3449.000000,3,3448.000000,17
91901,3449.000000,3,3449.800000,3,3448.200000,4
91902,3449.800000,3,3449.000000,3,3448.800000,2
91902,3448.200000,7,3450.000000,7,3448.000000,18
91903,3450.000000,7,3450.200000,5,3450.000000,1
91903,3450.200000,4,3450.200000,3,3450.000000,2
91904,3450.000000,5,3451.000000,5,3450.000000,1
91905,3451.000000,3,3450.200000,1,3450.000000,2
91905,3451.000000,1,3451.000000,3,3450.200000,1
91906,3451.000000,1,3451.000000,2,3450.400000,6
91907,3451.000000,2,3452.000000,2,3450.400000,6
91908,3452.000000,2,3452.000000,1,3451.000000,6
91908,3452.200000,2,3454.800000,1,3452.000000,1
91909,3451.400000,2,3454.800000,1,3451.000000,6
91909,3451.000000,2,3454.600000,3,3451.000000,5
91910,3451.000000,3,3454.600000,2,3451.000000,4
91910,3451.800000,1,3451.800000,2,3451.000000,4
91911,3455.000000,7,3455.000000,3,3451.000000,5
91911,3455.000000,1,3455.000000,2,3451.400000,1
91913,3451.800000,4,3454.600000,1,3451.400000,1
91913,3454.600000,1,3453.600000,2,3453.000000,1
91914,3453.600000,2,3454.400000,3,3453.000000,2
91915,3456.600000,11,3457.000000,1,3454.600000,2
91916,3454.600000,1,3457.000000,1,3454.600000,1
91917,3454.600000,1,3454.800000,1,3454.600000,1
91917,3454.800000,1,3456.600000,1,3454.800000,2
91918,3455.800000,1,3456.600000,1,3455.000000,1
91919,3456.600000,2,3457.000000,6,3455.800000,2
91920,3456.600000,1,3457.000000,6,3455.800000,2
91921,3456.800000,6,3457.000000,6,3455.000000,1
91923,3457.000000,2,3457.000000,4,3456.800000,2
91923,3457.000000,2,3457.000000,2,3456.800000,2
91924,3457.000000,2,3457.800000,1,3456.800000,2
91924,3457.000000,1,3457.800000,1,3456.800000,2
91925,3456.800000,5,3457.800000,1,3457.000000,1
91926,3457.800000,1,3458.000000,1,3457.000000,2
91927,3458.000000,1,3458.600000,1,3458.400000,1
91927,3458.000000,1,3458.600000,1,3457.000000,3
91928,3457.200000,8,3459.000000,1,3457.000000,5
91929,3457.000000,2,3457.800000,1,3457.000000,4
91929,3457.000000,4,3457.000000,1,3456.800000,3
91930,3457.800000,2,3459.000000,1,3457.000000,1
91930,3458.000000,3,3459.000000,1,3456.800000,3
91932,3458.000000,4,3458.800000,1,3457.800000,1
91932,3458.000000,4,3460.000000,9,3458.000000,2
91933,3458.000000,2,3460.000000,8,3458.000000,2
91933,3460.000000,6,3460.000000,5,3459.000000,1
91934,3459.000000,6,3463.000000,6,3458.200000,1
91934,3456.000000,17,3456.000000,3,3455.600000,1
91935,3456.000000,4,3457.000000,3,3455.200000,3
91935,3457.000000,3,3458.000000,1,3457.000000,2
91936,3457.200000,5,3458.200000,1,3457.200000,3
91936,3457.200000,1,3458.200000,2,3457.200000,2
91937,3458.200000,1,3458.200000,1,3457.200000,2
91937,3457.000000,5,3459.000000,1,3456.200000,1
91938,3457.800000,1,3459.000000,3,3458.000000,8
91939,3457.800000,7,3459.000000,3,3458.000000,1
91940,3457.000000,2,3458.000000,1,3457.000000,2
91941,3458.600000,2,3458.600000,1,3458.000000,1
91942,3458.000000,1,3458.600000,1,3457.000000,2
91942,3458.600000,1,3459.000000,5,3457.000000,2
91943,3457.000000,3,3457.000000,23,3456.600000,1
91943,3457.000000,4,3457.000000,19,3456.600000,1
91944,3456.800000,4,3456.800000,2,3456.200000,1
91944,3456.200000,1,3456.600000,1,3456.000000,2
91945,3456.600000,1,3456.400000,3,3456.000000,2
91946,3456.000000,2,3456.200000,2,3455.200000,4
91947,3456.000000,2,3456.000000,1,3455.200000,4
91947,3455.200000,4,3456.200000,2,3455.200000,1
91948,3454.000000,6,3456.000000,2,3453.200000,1
91949,3456.000000,2,3455.200000,1,3453.200000,1
91950,3455.200000,1,3454.800000,5,3454.000000,1
91952,3454.000000,2,3454.800000,4,3453.200000,2
91954,3454.600000,1,3454.800000,4,3453.200000,2
91954,3454.800000,1,3454.800000,3,3453.200000,2
91956,3454.000000,1,3454.800000,3,3453.200000,2
91956,3453.200000,1,3454.800000,3,3454.000000,15
91957,3454.000000,1,3454.800000,3,3454.000000,14
91957,3454.000000,2,3454.800000,2,3454.000000,13
91958,3454.000000,1,3454.800000,2,3454.000000,12
91958,3454.800000,2,3456.000000,1,3454.200000,3
91959,3454.000000,6,3456.000000,1,3454.000000,9
92000,3454.000000,1,3455.200000,1,3454.200000,2
92001,3454.000000,1,3455.200000,1,3454.200000,1
92001,3455.200000,1,3456.000000,1,3454.200000,1
92003,3454.200000,2,3456.000000,1,3454.000000,11
92003,3456.200000,2,3456.200000,4,3454.000000,11
92004,3456.200000,1,3456.200000,3,3455.200000,1
92006,3456.000000,1,3456.200000,3,3455.200000,1
92006,3455.200000,1,3456.000000,2,3454.800000,2
92009,3454.800000,1,3455.800000,1,3455.400000,1
92012,3455.800000,3,3455.800000,3,3455.000000,1
92013,3455.800000,2,3455.400000,2,3455.000000,1
92013,3455.400000,2,3455.400000,1,3454.800000,1
92014,3454.800000,2,3454.800000,1,3454.200000,1
92015,3454.800000,1,3455.000000,11,3454.200000,1
92015,3454.200000,1,3455.000000,11,3454.000000,15
92016,3455.000000,3,3455.000000,9,3454.000000,16
92017,3454.400000,1,3455.000000,9,3454.400000,4
92017,3454.400000,1,3455.000000,9,3454.400000,3
92018,3455.000000,4,3455.000000,6,3454.400000,2
92019,3455.000000,1,3455.000000,7,3454.400000,2
92020,3454.000000,2,3455.000000,7,3454.000000,15
92022,3455.000000,10,3455.000000,1,3454.200000,3
92023,3455.000000,2,3455.400000,2,3454.200000,3
92025,3454.600000,1,3455.400000,2,3454.200000,3
92026,3455.400000,1,3455.400000,1,3454.800000,1
92027,3455.000000,1,3455.400000,1,3454.800000,1
92028,3455.400000,1,3455.000000,5,3454.800000,1
92029,3455.000000,2,3455.000000,3,3454.800000,1
92030,3455.000000,1,3455.000000,7,3454.800000,1
92030,3454.800000,2,3455.000000,6,3454.200000,5
92031,3455.000000,2,3454.800000,1,3454.200000,5
92031,3455.000000,1,3455.800000,3,3454.200000,5
92032,3455.800000,1,3455.800000,2,3454.200000,5
92035,3454.200000,2,3455.800000,2,3454.200000,3
92035,3454.200000,1,3455.200000,2,3454.200000,2
92037,3455.200000,2,3455.800000,4,3455.200000,1
92038,3455.800000,1,3455.800000,3,3455.200000,1
92039,3456.000000,4,3456.000000,2,3455.200000,1
92040,3456.000000,1,3456.000000,1,3455.200000,1
92041,3456.000000,1,3456.200000,3,3455.800000,1
92042,3455.800000,2,3456.200000,3,3455.400000,1
92043,3456.200000,3,3456.800000,4,3455.600000,3
92045,3456.800000,3,3456.800000,1,3455.600000,3
92046,3455.600000,1,3456.800000,1,3455.600000,2
92047,3455.600000,2,3457.000000,17,3455.600000,1
92047,3456.800000,2,3457.000000,16,3455.600000,1
92048,3455.400000,3,3457.000000,16,3455.800000,2
92049,3456.200000,3,3456.200000,7,3456.000000,1
92050,3456.200000,4,3456.200000,4,3455.800000,2
92050,3456.200000,3,3456.200000,1,3455.800000,3
92055,3456.000000,2,3456.200000,1,3456.000000,3
92055,3456.000000,1,3456.200000,1,3456.000000,3
92057,3456.000000,1,3456.200000,1,3456.000000,2
92057,3456.200000,1,3456.800000,6,3456.000000,2
92058,3456.000000,1,3456.800000,6,3456.000000,1
92059,3456.800000,6,3457.000000,16,3456.800000,4
92100,3457.000000,2,3457.000000,15,3456.800000,3
92101,3457.000000,4,3457.000000,12,3456.800000,3
92102,3456.800000,1,3457.000000,12,3456.800000,3
92102,3456.800000,2,3457.000000,11,3456.800000,2
92103,3457.000000,1,3457.000000,10,3456.800000,2
92104,3457.000000,9,3457.000000,2,3456.800000,1
92105,3457.000000,2,3457.000000,1,3456.400000,20
92105,3457.000000,1,3457.400000,1,3457.000000,4
92106,3457.000000,1,3457.400000,1,3457.000000,4
92107,3457.200000,2,3457.200000,8,3457.000000,4
92108,3457.000000,1,3457.200000,8,3457.000000,3
92108,3457.200000,1,3457.200000,7,3457.000000,3
92110,3457.200000,1,3457.200000,6,3457.000000,3
92110,3457.000000,1,3457.200000,6,3457.000000,2
92111,3457.200000,2,3457.200000,5,3457.000000,1
92112,3456.400000,5,3457.200000,10,3457.000000,1
92112,3456.400000,1,3457.200000,10,3456.400000,18
92113,3457.000000,1,3457.000000,1,3456.400000,18
92113,3456.400000,1,3457.000000,2,3456.400000,17
92116,3457.000000,1,3457.000000,22,3456.800000,1
92116,3456.800000,1,3457.000000,7,3456.600000,5
92117,3456.600000,1,3457.000000,9,3456.600000,1
92118,3456.400000,2,3456.800000,1,3456.400000,16
92119,3456.400000,2,3456.800000,2,3456.400000,14
92121,3456.800000,1,3456.800000,2,3456.600000,1
92122,3456.600000,1,3456.800000,2,3456.400000,14
92122,3456.800000,1,3456.800000,1,3456.600000,1
92123,3456.600000,2,3456.800000,2,3456.400000,14
92123,3456.400000,1,3456.600000,2,3456.400000,13
92124,3456.600000,1,3456.600000,1,3456.400000,13
92125,3456.600000,1,3456.600000,12,3456.400000,13
92126,3456.400000,1,3456.600000,17,3456.400000,12
92127,3456.600000,1,3456.600000,16,3456.400000,12
92127,3456.400000,5,3456.600000,16,3456.400000,7
92128,3456.600000,1,3456.600000,15,3456.400000,7
92128,3456.400000,4,3456.600000,15,3456.400000,6
92129,3456.400000,2,3456.600000,2,3456.400000,6
92129,3456.400000,1,3456.600000,2,3456.400000,5
92130,3456.400000,4,3456.600000,1,3456.400000,3
92130,3456.400000,2,3456.600000,1,3456.400000,1
92131,3456.400000,1,3456.400000,2,3456.200000,21
92132,3456.400000,2,3456.600000,2,3456.400000,3
92133,3456.600000,1,3456.600000,1,3456.400000,3
92134,3456.400000,1,3456.600000,1,3456.400000,2
92135,3456.800000,3,3456.800000,1,3456.400000,2
92136,3456.600000,1,3456.800000,1,3456.600000,1
92137,3456.600000,1,3456.800000,1,3456.400000,2
92139,3456.800000,1,3457.000000,9,3456.800000,1
92139,3457.000000,3,3457.000000,6,3456.800000,1
92140,3456.800000,1,3457.000000,6,3456.600000,4
92140,3456.600000,6,3457.000000,2,3456.600000,4
92141,3456.600000,1,3457.000000,2,3456.600000,3
92142,3457.000000,3,3457.200000,8,3457.000000,1
92143,3457.000000,1,3457.200000,8,3457.000000,4
92144,3457.200000,1,3457.200000,7,3457.000000,4
92145,3457.000000,4,3457.200000,6,3457.000000,1
92146,3457.200000,3,3457.200000,5,3456.800000,2
92147,3457.200000,1,3457.200000,4,3456.800000,2
92148,3457.000000,4,3457.000000,7,3456.800000,3
92149,3457.000000,1,3457.000000,6,3456.800000,3
92149,3457.000000,1,3457.000000,5,3456.800000,3
92150,3457.000000,2,3457.000000,3,3456.800000,3
92151,3457.200000,4,3457.200000,3,3456.800000,2
92151,3457.200000,4,3457.800000,1,3457.000000,2
92152,3457.000000,1,3457.200000,2,3457.000000,3
92153,3457.200000,1,3457.200000,1,3457.000000,3
92153,3457.000000,4,3457.000000,7,3456.800000,2
92154,3457.200000,8,3457.800000,1,3457.200000,12
92155,3457.800000,4,3458.000000,9,3457.200000,10
92156,3458.000000,2,3458.000000,7,3457.800000,1
92156,3457.800000,1,3458.000000,7,3457.200000,11
92157,3458.800000,11,3458.800000,3,3457.600000,1
92158,3458.800000,2,3458.800000,1,3458.000000,4
92158,3458.000000,1,3458.800000,1,3458.000000,4
92159,3458.800000,1,3459.000000,10,3458.000000,10
92159,3458.000000,3,3459.000000,9,3458.000000,13
92200,3459.000000,1,3459.000000,8,3458.200000,1
92201,3459.800000,10,3459.800000,1,3458.200000,1
92201,3458.200000,1,3459.800000,1,3458.000000,9
92203,3459.800000,1,3459.800000,1,3459.200000,1
92204,3459.800000,1,3460.000000,7,3459.200000,1
92205,3460.000000,2,3460.000000,5,3459.800000,1
92205,3459.600000,4,3460.000000,6,3459.600000,2
92206,3459.000000,11,3460.000000,6,3458.400000,2
92206,3459.000000,1,3460.000000,6,3458.400000,2
92208,3459.200000,1,3459.200000,1,3459.000000,1
92209,3459.000000,1,3459.400000,3,3458.800000,2
92210,3459.000000,2,3459.000000,1,3458.800000,2
92210,3459.000000,1,3459.600000,3,3458.800000,2
92211,3458.800000,2,3458.800000,8,3458.600000,6
92211,3458.600000,2,3458.800000,8,3458.600000,5
92212,3458.800000,4,3458.800000,5,3458.600000,4
92213,3458.800000,6,3458.800000,1,3458.400000,2
92213,3458.400000,1,3458.800000,2,3458.400000,1
92214,3458.400000,1,3458.800000,4,3458.000000,3
92215,3458.000000,1,3458.400000,1,3458.000000,2
92215,3458.000000,2,3458.000000,1,3457.600000,11
92217,3457.600000,4,3458.000000,2,3457.600000,10
92217,3458.600000,4,3458.600000,4,3457.600000,10
92218,3458.600000,1,3458.000000,1,3457.600000,10
92218,3457.600000,1,3458.000000,5,3457.600000,9
92219,3458.000000,1,3458.000000,6,3457.600000,9
92219,3458.000000,1,3458.000000,5,3457.600000,9
92220,3457.600000,3,3458.000000,6,3457.600000,6
92221,3457.600000,1,3458.000000,6,3457.600000,5
92222,3458.000000,4,3458.000000,13,3457.600000,5
92223,3457.600000,1,3457.800000,3,3457.600000,4
92224,3457.600000,1,3457.800000,3,3457.600000,3
92224,3457.600000,3,3457.800000,9,3457.200000,11
92225,3457.800000,3,3457.800000,14,3457.200000,9
92225,3457.200000,1,3457.600000,2,3457.200000,8
92226,3457.200000,1,3457.600000,11,3457.200000,7
92227,3457.400000,4,3457.600000,112,3457.400000,3
92227,3457.600000,2,3457.600000,110,3457.400000,3
92228,3457.400000,2,3457.600000,109,3457.400000,1
92228,3457.400000,1,3457.400000,2,3457.200000,6
92229,3457.200000,1,3457.400000,5,3457.200000,5
92229,3457.200000,2,3457.400000,6,3457.200000,3
92230,3457.200000,4,3457.400000,8,3457.000000,9
92230,3457.000000,1,3457.200000,4,3457.000000,9
92231,3457.000000,3,3457.200000,5,3457.000000,6
92231,3457.000000,8,3457.200000,2,3457.000000,2
92232,3457.000000,2,3457.000000,3,3456.800000,1
92232,3457.000000,2,3457.000000,8,3456.600000,2
92233,3456.600000,3,3457.000000,8,3456.600000,1
92234,3456.800000,1,3456.800000,2,3456.600000,1
92234,3456.600000,1,3456.800000,2,3456.400000,1
92235,3456.400000,1,3456.800000,2,3456.200000,26
92236,3456.200000,2,3456.800000,1,3456.200000,19
92237,3456.800000,1,3457.000000,9,3456.200000,19
92237,3456.200000,4,3457.000000,9,3456.200000,15
92238,3456.200000,1,3457.000000,10,3456.200000,14
92239,3456.200000,2,3456.800000,1,3456.200000,12
92239,3456.200000,3,3456.800000,1,3456.200000,9
92240,3456.200000,1,3456.800000,1,3456.200000,8
92240,3456.800000,1,3456.800000,3,3456.200000,9
92241,3456.600000,4,3456.800000,3,3456.200000,6
92242,3456.200000,1,3456.800000,4,3456.200000,8
92243,3456.800000,1,3456.800000,3,3456.200000,8
92243,3456.200000,4,3456.800000,1,3456.200000,6
92245,3456.200000,4,3456.800000,4,3456.200000,4
92246,3456.200000,1,3456.800000,4,3456.200000,3
92247,3456.200000,12,3456.400000,9,3456.200000,2
92248,3456.200000,2,3456.400000,8,3456.200000,2
92249,3456.200000,1,3456.400000,9,3456.200000,1
92250,3456.200000,1,3456.400000,9,3456.000000,13
92250,3456.400000,4,3456.400000,7,3456.000000,11
92251,3456.000000,1,3456.200000,1,3456.000000,10
92251,3456.000000,4,3456.200000,1,3456.000000,6
92252,3456.000000,3,3456.200000,2,3456.000000,3
92253,3456.200000,3,3456.400000,7,3456.200000,2
92253,3456.000000,4,3456.000000,2,3455.800000,1
92254,3456.000000,1,3456.000000,1,3455.800000,1
92255,3456.000000,2,3456.000000,29,3455.800000,1
92255,3455.800000,3,3456.000000,29,3455.400000,1
92258,3455.400000,3,3455.400000,2,3455.200000,1
92259,3455.200000,1,3455.400000,3,3455.000000,7
92259,3455.000000,7,3455.000000,1,3454.800000,1
92300,3455.000000,1,3455.000000,3,3454.800000,1
92300,3454.200000,5,3455.000000,3,3454.200000,4
92301,3454.000000,5,3454.800000,2,3454.000000,6
92302,3451.000000,16,3454.800000,1,3451.000000,4
92302,3454.800000,1,3455.000000,3,3451.000000,4
92303,3450.800000,5,3454.000000,2,3450.200000,4
92304,3451.000000,1,3454.000000,2,3450.400000,1
92304,3451.200000,3,3451.000000,1,3450.400000,1
92305,3450.200000,7,3451.000000,1,3450.600000,2
92305,3450.400000,1,3451.000000,1,3450.600000,1
92306,3451.000000,6,3453.800000,1,3450.600000,1
92306,3450.600000,1,3453.800000,1,3450.200000,1
92307,3450.200000,1,3453.800000,3,3450.000000,29
92308,3453.000000,2,3453.000000,2,3450.200000,2
92308,3450.600000,3,3453.000000,3,3450.400000,3
92309,3450.400000,3,3453.000000,4,3451.000000,5
92309,3452.600000,1,3452.800000,1,3451.000000,5
92311,3451.000000,2,3452.000000,1,3451.000000,4
